dates,0.5,1,2,3,4,5,7,10,15,20,30
5/19/2021,0.00246171,0.00787442,0.02408346,0.05120955,0.07923882,0.10987248,0.1599167,0.22354247,0.2988078,0.34954299,0.41395729
5/20/2021,0.0018421,0.00706504,0.02298722,0.05006687,0.07763003,0.10800051,0.15918191,0.22146738,0.29549466,0.34544129,0.40861502
5/21/2021,0.00213738,0.00734884,0.02327432,0.05032187,0.07795432,0.10835242,0.15936844,0.22244319,0.29721511,0.3476152,0.41187064
5/24/2021,0.00199466,0.00691135,0.02270077,0.04915476,0.07645474,0.10655835,0.15692076,0.21936178,0.29369115,0.34402202,0.40821187
5/25/2021,0.00157775,0.00642645,0.02193766,0.04857928,0.07610907,0.10622246,0.157778,0.21996608,0.29406657,0.34436509,0.4087969
5/26/2021,0.00128914,0.00590543,0.02120309,0.04805836,0.07541244,0.10548242,0.15824636,0.22061702,0.29515025,0.34576279,0.41101053
5/27/2021,0.00116783,0.00565104,0.02079758,0.04757598,0.07480974,0.10458281,0.15628347,0.21928079,0.29328136,0.34378745,0.40903399
5/28/2021,0.00114875,0.00561638,0.02079668,0.04767359,0.07489128,0.10486183,0.15700413,0.21952232,0.29332187,0.34365752,0.40853499
5/31/2021,0.00126047,0.00586017,0.02137874,0.04803987,0.07535349,0.10550587,0.15768057,0.22027176,0.29307583,0.34264604,0.40607125
6/1/2021,0.00196878,0.00678952,0.02228217,0.04869457,0.0761659,0.10618588,0.15686515,0.21964102,0.29306571,0.34302575,0.40695366
6/2/2021,0.00165717,0.00628407,0.02147845,0.0478194,0.07522164,0.10505289,0.15624569,0.21823864,0.29112811,0.34061716,0.40423628
6/3/2021,0.00145278,0.00587565,0.02096602,0.04745609,0.07460722,0.1044345,0.15600396,0.21777395,0.29070292,0.34022217,0.40403642
6/4/2021,0.00142451,0.00582982,0.02082949,0.04720874,0.07438593,0.10416116,0.1558472,0.21733334,0.28986305,0.33922221,0.4028971
6/7/2021,0.00181814,0.00637712,0.02187306,0.04819729,0.07548388,0.10561438,0.15695912,0.21974817,0.29402451,0.34462822,0.40966586
6/8/2021,0.0015256,0.00600346,0.02116991,0.04740105,0.07468275,0.10456972,0.15616382,0.21840979,0.29192429,0.34207863,0.40656681
6/9/2021,0.00193179,0.00665915,0.02179617,0.04773175,0.07505742,0.10491377,0.15522835,0.21791551,0.2920952,0.3428486,0.40827445
6/10/2021,0.00214968,0.00709907,0.0223124,0.04817702,0.07562867,0.10549368,0.1549975,0.21805401,0.29257687,0.34364154,0.4093734
6/11/2021,0.00158126,0.00618025,0.02092539,0.04665721,0.07374848,0.10336813,0.15377314,0.21618312,0.29031305,0.34140588,0.40750433
6/14/2021,0.00180857,0.0063991,0.02174279,0.04780465,0.07505447,0.10508713,0.15551862,0.2186689,0.29367289,0.34516908,0.41161588
6/15/2021,0.00202156,0.00677056,0.02222194,0.04852697,0.07580905,0.1058934,0.15515058,0.21830194,0.29308182,0.3440667,0.40981349
6/16/2021,0.00151593,0.00594198,0.02084546,0.04676171,0.07389779,0.10363069,0.15410994,0.21644941,0.29056801,0.3414067,0.4072647
6/17/2021,0.00189847,0.00659843,0.02188558,0.04817447,0.07540618,0.10528861,0.15480431,0.21731832,0.29135093,0.34222801,0.40783304
6/18/2021,0.00151091,0.00603361,0.02118417,0.0477218,0.07488594,0.10482372,0.15556586,0.21818293,0.29259663,0.343966,0.41074632
6/21/2021,0.00179873,0.00637833,0.02182314,0.04807437,0.07540489,0.10551061,0.15632529,0.21999365,0.29666272,0.34996875,0.41948437
6/22/2021,0.001588,0.00601345,0.02114634,0.04709456,0.07428922,0.10409479,0.15564058,0.21806124,0.29329699,0.34533126,0.41316807
6/23/2021,0.00189403,0.0065503,0.02173459,0.04779636,0.07508796,0.10492121,0.15549046,0.2186117,0.29420976,0.34644717,0.41417709
6/24/2021,0.00218782,0.00723327,0.02241914,0.04791733,0.07529085,0.10501375,0.15482253,0.21764499,0.29320321,0.345275,0.4127931
6/25/2021,0.00223855,0.00732326,0.02232313,0.04765924,0.07509485,0.10467359,0.15391843,0.21685469,0.29222946,0.34424399,0.41152553
6/28/2021,0.00198369,0.00674707,0.02198606,0.04745828,0.07457138,0.1043076,0.15424886,0.21698039,0.29222353,0.34399036,0.41082427
6/29/2021,0.00165104,0.00587361,0.02096251,0.04667991,0.07357428,0.10332341,0.1542816,0.21684466,0.29301676,0.34592334,0.41395653
6/30/2021,0.00140033,0.00552865,0.02023585,0.04587055,0.0727407,0.10224047,0.15344394,0.21565474,0.29064703,0.34274662,0.41039966
7/1/2021,0.00178033,0.00630362,0.02133381,0.04720671,0.07435811,0.1041277,0.15408976,0.21711502,0.2927431,0.34513811,0.41287523
7/2/2021,0.00190355,0.00655968,0.02167711,0.04756649,0.07477706,0.10453398,0.15389917,0.21707238,0.29271409,0.34510566,0.4126693
7/5/2021,0.00136661,0.00576815,0.02089064,0.04684909,0.07385197,0.10374885,0.1543407,0.21736642,0.29188738,0.34361254,0.410272
7/6/2021,0.00150269,0.00588101,0.02127482,0.04799807,0.07531683,0.10551379,0.15608276,0.21934723,0.29472653,0.34702224,0.41474997
7/7/2021,0.00162259,0.00609365,0.02195136,0.04948417,0.07693387,0.1075059,0.15965075,0.22360224,0.30049373,0.3538473,0.42278797
7/8/2021,0.0018643,0.00662681,0.02313782,0.05149733,0.07963568,0.11084427,0.16396521,0.22912718,0.30750751,0.36165472,0.43151995
7/9/2021,0.00183913,0.0065467,0.02314517,0.05134037,0.07963822,0.1108054,0.16402009,0.22924687,0.30758302,0.36138948,0.43065072
7/12/2021,0.00178947,0.00643376,0.0230973,0.05076156,0.07896924,0.11026963,0.16393404,0.22813164,0.30569235,0.35883543,0.42682099
7/13/2021,0.00173316,0.00630829,0.02274206,0.05020577,0.07861188,0.10960331,0.16364407,0.22834174,0.30578793,0.35889439,0.42682267
7/14/2021,0.00214655,0.00718093,0.02352114,0.05031878,0.07882261,0.10960016,0.16183615,0.22700203,0.30453586,0.3575383,0.42483142
7/15/2021,0.00183689,0.00653257,0.02275073,0.04988004,0.07841319,0.10917742,0.1626148,0.2276345,0.30549435,0.35887781,0.42705596
7/16/2021,0.00217327,0.00722727,0.02347759,0.05018074,0.07879408,0.1095211,0.16176513,0.22751362,0.30636851,0.3604386,0.42956248
7/19/2021,0.00198526,0.00693578,0.02333854,0.05019458,0.07863057,0.10962477,0.16117786,0.22688481,0.30618731,0.3604533,0.4296869
